25200	C	L407	28	1	256000
25200	C	L408	33	1	256000
25200	C	L409	34	1	256000
25200	C	L410	35	1	256000
25200	C	L411	37	1	256000
25200	C	L412	39	1	256000
25200	C	L413	41	1	256000
25200	C	L414	42	1	256000
25200	C	L415	43	1	256000
25200	C	L416	44	1	256000
25200	C	L417	45	1	256000
26400	C	L418	10	1	256000
26400	C	L419	12	1	256000
26400	C	L420	13	1	256000
26400	C	L421	14	1	256000
26400	C	L422	15	1	256000
26400	C	L423	18	1	256000
26400	C	L424	22	1	256000
26400	C	L425	27	1	256000
26400	C	L426	28	1	256000
26400	C	L427	33	1	256000
26400	C	L428	34	1	256000
26400	C	L429	35	1	256000
26400	C	L430	37	1	256000
26400	C	L431	39	1	256000
26400	C	L432	41	1	256000
26400	C	L433	42	1	256000
26400	C	L434	43	1	256000
26400	C	L435	44	1	256000
26400	C	L436	45	1	256000
27600	C	L437	10	1	256000
27600	C	L438	12	1	256000
27600	C	L439	13	1	256000
27600	C	L440	14	1	256000
27600	C	L441	15	1	256000
27600	C	L442	18	1	256000
27600	C	L443	22	1	256000
27600	C	L444	27	1	256000
27600	C	L445	28	1	256000
27600	C	L446	33	1	256000
27600	C	L447	34	1	256000
27600	C	L448	35	1	256000
27600	C	L449	37	1	256000
27600	C	L450	39	1	256000
27600	C	L451	41	1	256000
27600	C	L452	42	1	256000
27600	C	L453	43	1	256000
27600	C	L454	44	1	256000
27600	C	L455	45	1	256000
28800	C	L456	10	1	256000
28800	C	L457	12	1	256000
28800	C	L458	13	1	256000
28800	C	L459	14	1	256000
28800	C	L460	15	1	256000
28800	C	L461	18	1	256000
28800	C	L462	22	1	256000
28800	C	L463	27	1	256000
28800	C	L464	28	1	256000
28800	C	L465	33	1	256000
28800	C	L466	34	1	256000
28800	C	L467	35	1	256000
28800	C	L468	37	1	256000
28800	C	L469	39	1	256000
28800	C	L470	41	1	256000
28800	C	L471	42	1	256000
28800	C	L472	43	1	256000
28800	C	L473	44	1	256000
28800	C	L474	45	1	256000
30000	C	L475	10	1	256000
30000	C	L476	12	1	256000
30000	C	L477	13	1	256000
30000	C	L478	14	1	256000
30000	C	L479	15	1	256000
30000	C	L480	18	1	256000
30000	C	L481	22	1	256000
30000	C	L482	27	1	256000
30000	C	L483	28	1	256000
30000	C	L484	33	1	256000
30000	C	L485	34	1	256000
30000	C	L486	35	1	256000
30000	C	L487	37	1	256000
30000	C	L488	39	1	256000
30000	C	L489	41	1	256000
30000	C	L490	42	1	256000
30000	C	L491	43	1	256000
30000	C	L492	44	1	256000
30000	C	L493	45	1	256000
31200	C	L494	10	1	256000
31200	C	L495	12	1	256000
31200	C	L496	13	1	256000
31200	C	L497	14	1	256000
31200	C	L498	15	1	256000
31200	C	L499	18	1	256000
31200	C	L500	22	1	256000
31200	C	L501	27	1	256000
31200	C	L502	28	1	256000
31200	C	L503	33	1	256000
31200	C	L504	34	1	256000
31200	C	L505	35	1	256000
31200	C	L506	37	1	256000
31200	C	L507	39	1	256000
31200	C	L508	41	1	256000
31200	C	L509	42	1	256000
31200	C	L510	43	1	256000
31200	C	L511	44	1	256000
31200	C	L512	45	1	256000
32400	C	L513	10	1	256000
32400	C	L514	12	1	256000
32400	C	L515	13	1	256000
32400	C	L516	14	1	256000
32400	C	L517	15	1	256000
32400	C	L518	18	1	256000
32400	C	L519	22	1	256000
32400	C	L520	27	1	256000
32400	C	L521	28	1	256000
32400	C	L522	33	1	256000
32400	C	L523	34	1	256000
32400	C	L524	35	1	256000
32400	C	L525	37	1	256000
32400	C	L526	39	1	256000
32400	C	L527	41	1	256000
32400	C	L528	42	1	256000
32400	C	L529	43	1	256000
32400	C	L530	44	1	256000
32400	C	L531	45	1	256000
33600	C	L532	10	1	256000
33600	C	L533	12	1	256000
33600	C	L534	13	1	256000
33600	C	L535	14	1	256000
33600	C	L536	15	1	256000
33600	C	L537	18	1	256000
33600	C	L538	22	1	256000
33600	C	L539	27	1	256000
33600	C	L540	28	1	256000
33600	C	L541	33	1	256000
33600	C	L542	34	1	256000
33600	C	L543	35	1	256000
33600	C	L544	37	1	256000
33600	C	L545	39	1	256000
33600	C	L546	41	1	256000
33600	C	L547	42	1	256000
33600	C	L548	43	1	256000
33600	C	L549	44	1	256000
33600	C	L550	45	1	256000
34800	C	L551	10	1	256000
34800	C	L552	12	1	256000
34800	C	L553	13	1	256000
34800	C	L554	14	1	256000
34800	C	L555	15	1	256000
34800	C	L556	18	1	256000
34800	C	L557	22	1	256000
34800	C	L558	27	1	256000
34800	C	L559	28	1	256000
34800	C	L560	33	1	256000
34800	C	L561	34	1	256000
34800	C	L562	35	1	256000
34800	C	L563	37	1	256000
34800	C	L564	39	1	256000
34800	C	L565	41	1	256000
34800	C	L566	42	1	256000
34800	C	L567	43	1	256000
34800	C	L568	44	1	256000
34800	C	L569	45	1	256000
36000	C	L570	10	1	256000
36000	C	L571	12	1	256000
36000	C	L572	13	1	256000
36000	C	L573	14	1	256000
36000	C	L574	15	1	256000
36000	C	L575	18	1	256000
36000	C	L576	22	1	256000
36000	C	L577	27	1	256000
36000	C	L578	28	1	256000
36000	C	L579	33	1	256000
36000	C	L580	34	1	256000
36000	C	L581	35	1	256000
36000	C	L582	37	1	256000
36000	C	L583	39	1	256000
36000	C	L584	41	1	256000
36000	C	L585	42	1	256000
36000	C	L586	43	1	256000
36000	C	L587	44	1	256000
36000	C	L588	45	1	256000
37200	C	L589	10	1	256000
37200	C	L590	12	1	256000
37200	C	L591	13	1	256000
37200	C	L592	14	1	256000
37200	C	L593	15	1	256000
37200	C	L594	18	1	256000
37200	C	L595	22	1	256000
37200	C	L596	27	1	256000
37200	C	L597	28	1	256000
37200	C	L598	33	1	256000
37200	C	L599	34	1	256000
37200	C	L600	35	1	256000
37200	C	L601	37	1	256000
37200	C	L602	39	1	256000
37200	C	L603	41	1	256000
37200	C	L604	42	1	256000
37200	C	L605	43	1	256000
37200	C	L606	44	1	256000
37200	C	L607	45	1	256000
38400	C	L608	10	1	256000
38400	C	L609	12	1	256000
38400	C	L610	13	1	256000
38400	C	L611	14	1	256000
38400	C	L612	15	1	256000
38400	C	L613	18	1	256000
38400	C	L614	22	1	256000
38400	C	L615	27	1	256000
38400	C	L616	28	1	256000
38400	C	L617	33	1	256000
38400	C	L618	34	1	256000
38400	C	L619	35	1	256000
38400	C	L620	37	1	256000
38400	C	L621	39	1	256000
38400	C	L622	41	1	256000
38400	C	L623	42	1	256000
38400	C	L624	43	1	256000
38400	C	L625	44	1	256000
38400	C	L626	45	1	256000
39600	C	L627	10	1	256000
39600	C	L628	12	1	256000
39600	C	L629	13	1	256000
39600	C	L630	14	1	256000
39600	C	L631	15	1	256000
39600	C	L632	18	1	256000
39600	C	L633	22	1	256000
39600	C	L634	27	1	256000
39600	C	L635	28	1	256000
39600	C	L636	33	1	256000
39600	C	L637	34	1	256000
39600	C	L638	35	1	256000
39600	C	L639	37	1	256000
39600	C	L640	39	1	256000
39600	C	L641	41	1	256000
39600	C	L642	42	1	256000
39600	C	L643	43	1	256000
39600	C	L644	44	1	256000
39600	C	L645	45	1	256000
40800	C	L646	10	1	256000
40800	C	L647	12	1	256000
40800	C	L648	13	1	256000
40800	C	L649	14	1	256000
40800	C	L650	15	1	256000
40800	C	L651	18	1	256000
40800	C	L652	22	1	256000
40800	C	L653	27	1	256000
40800	C	L654	28	1	256000
40800	C	L655	33	1	256000
40800	C	L656	34	1	256000
40800	C	L657	35	1	256000
40800	C	L658	37	1	256000
40800	C	L659	39	1	256000
40800	C	L660	41	1	256000
40800	C	L661	42	1	256000
40800	C	L662	43	1	256000
40800	C	L663	44	1	256000
40800	C	L664	45	1	256000
42000	C	L665	10	1	256000
42000	C	L666	12	1	256000
42000	C	L667	13	1	256000
42000	C	L668	14	1	256000
42000	C	L669	15	1	256000
42000	C	L670	18	1	256000
42000	C	L671	22	1	256000
42000	C	L672	27	1	256000
42000	C	L673	28	1	256000
42000	C	L674	33	1	256000
42000	C	L675	34	1	256000
42000	C	L676	35	1	256000
42000	C	L677	37	1	256000
42000	C	L678	39	1	256000
42000	C	L679	41	1	256000
42000	C	L680	42	1	256000
42000	C	L681	43	1	256000
42000	C	L682	44	1	256000
42000	C	L683	45	1	256000
43200	C	L684	10	1	256000
43200	C	L685	12	1	256000
43200	C	L686	13	1	256000
43200	C	L687	14	1	256000
43200	C	L688	15	1	256000
43200	C	L689	18	1	256000
43200	C	L690	22	1	256000
43200	C	L691	27	1	256000
43200	C	L692	28	1	256000
43200	C	L693	33	1	256000
43200	C	L694	34	1	256000
43200	C	L695	35	1	256000
43200	C	L696	37	1	256000
43200	C	L697	39	1	256000
43200	C	L698	41	1	256000
43200	C	L699	42	1	256000
43200	C	L700	43	1	256000
43200	C	L701	44	1	256000
43200	C	L702	45	1	256000
44400	C	L703	10	1	256000
44400	C	L704	12	1	256000
44400	C	L705	13	1	256000
44400	C	L706	14	1	256000
44400	C	L707	15	1	256000
44400	C	L708	18	1	256000
44400	C	L709	22	1	256000
44400	C	L710	27	1	256000
44400	C	L711	28	1	256000
44400	C	L712	33	1	256000
44400	C	L713	34	1	256000
44400	C	L714	35	1	256000
44400	C	L715	37	1	256000
44400	C	L716	39	1	256000
44400	C	L717	41	1	256000
44400	C	L718	42	1	256000
44400	C	L719	43	1	256000
44400	C	L720	44	1	256000
44400	C	L721	45	1	256000
45600	C	L722	10	1	256000
45600	C	L723	12	1	256000
45600	C	L724	13	1	256000
45600	C	L725	14	1	256000
45600	C	L726	15	1	256000
45600	C	L727	18	1	256000
45600	C	L728	22	1	256000
45600	C	L729	27	1	256000
45600	C	L730	28	1	256000
45600	C	L731	33	1	256000
45600	C	L732	34	1	256000
45600	C	L733	35	1	256000
45600	C	L734	37	1	256000
45600	C	L735	39	1	256000
45600	C	L736	41	1	256000
45600	C	L737	42	1	256000
45600	C	L738	43	1	256000
45600	C	L739	44	1	256000
45600	C	L740	45	1	256000
46800	C	L741	10	1	256000
46800	C	L742	12	1	256000
46800	C	L743	13	1	256000
46800	C	L744	14	1	256000
46800	C	L745	15	1	256000
46800	C	L746	18	1	256000
46800	C	L747	22	1	256000
46800	C	L748	27	1	256000
46800	C	L749	28	1	256000
46800	C	L750	33	1	256000
46800	C	L751	34	1	256000
46800	C	L752	35	1	256000
46800	C	L753	37	1	256000
46800	C	L754	39	1	256000
46800	C	L755	41	1	256000
46800	C	L756	42	1	256000
46800	C	L757	43	1	256000
46800	C	L758	44	1	256000
46800	C	L759	45	1	256000
4256000	C	L760	10	1	256000
4256000	C	L761	12	1	256000
4256000	C	L762	13	1	256000
4256000	C	L763	14	1	256000
4256000	C	L764	15	1	256000
4256000	C	L765	18	1	256000
4256000	C	L766	22	1	256000
4256000	C	L767	27	1	256000
4256000	C	L768	28	1	256000
4256000	C	L769	33	1	256000
4256000	C	L770	34	1	256000
4256000	C	L771	35	1	256000
4256000	C	L772	37	1	256000
4256000	C	L773	39	1	256000
4256000	C	L774	41	1	256000
4256000	C	L775	42	1	256000
4256000	C	L776	43	1	256000
4256000	C	L777	44	1	256000
4256000	C	L778	45	1	256000
49200	C	L779	10	1	256000
49200	C	L780	12	1	256000
49200	C	L781	13	1	256000
49200	C	L782	14	1	256000
49200	C	L783	15	1	256000
49200	C	L784	18	1	256000
49200	C	L785	22	1	256000
49200	C	L786	27	1	256000
49200	C	L787	28	1	256000
49200	C	L788	33	1	256000
49200	C	L789	34	1	256000
49200	C	L790	35	1	256000
49200	C	L791	37	1	256000
49200	C	L792	39	1	256000
49200	C	L793	41	1	256000
49200	C	L794	42	1	256000
49200	C	L795	43	1	256000
49200	C	L796	44	1	256000
49200	C	L797	45	1	256000
50400	C	L798	10	1	256000
50400	C	L799	12	1	256000
50400	C	L800	13	1	256000
50400	C	L801	14	1	256000
50400	C	L802	15	1	256000
50400	C	L803	18	1	256000
50400	C	L804	22	1	256000
50400	C	L805	27	1	256000
50400	C	L806	28	1	256000
50400	C	L807	33	1	256000
50400	C	L808	34	1	256000
50400	C	L809	35	1	256000
50400	C	L810	37	1	256000
50400	C	L811	39	1	256000
50400	C	L812	41	1	256000
50400	C	L813	42	1	256000
50400	C	L814	43	1	256000
50400	C	L815	44	1	256000
50400	C	L816	45	1	256000
51600	C	L817	10	1	256000
51600	C	L818	12	1	256000
51600	C	L819	13	1	256000
51600	C	L820	14	1	256000
51600	C	L821	15	1	256000
51600	C	L822	18	1	256000
51600	C	L823	22	1	256000
51600	C	L824	27	1	256000
51600	C	L825	28	1	256000
51600	C	L826	33	1	256000
51600	C	L827	34	1	256000
51600	C	L828	35	1	256000
51600	C	L829	37	1	256000
51600	C	L830	39	1	256000
51600	C	L831	41	1	256000
51600	C	L832	42	1	256000
51600	C	L833	43	1	256000
51600	C	L834	44	1	256000
51600	C	L835	45	1	256000
52800	C	L836	10	1	256000
52800	C	L837	12	1	256000
52800	C	L838	13	1	256000
52800	C	L839	14	1	256000
52800	C	L840	15	1	256000
52800	C	L841	18	1	256000
52800	C	L842	22	1	256000
52800	C	L843	27	1	256000
52800	C	L844	28	1	256000
52800	C	L845	33	1	256000
52800	C	L846	34	1	256000
52800	C	L847	35	1	256000
52800	C	L848	37	1	256000
52800	C	L849	39	1	256000
52800	C	L850	41	1	256000
52800	C	L851	42	1	256000
52800	C	L852	43	1	256000
52800	C	L853	44	1	256000
52800	C	L854	45	1	256000
54000	C	L855	10	1	256000
54000	C	L856	12	1	256000
54000	C	L857	13	1	256000
54000	C	L858	14	1	256000
54000	C	L859	15	1	256000
54000	C	L860	18	1	256000
54000	C	L861	22	1	256000
54000	C	L862	27	1	256000
54000	C	L863	28	1	256000
54000	C	L864	33	1	256000
54000	C	L865	34	1	256000
54000	C	L866	35	1	256000
54000	C	L867	37	1	256000
54000	C	L868	39	1	256000
54000	C	L869	41	1	256000
54000	C	L870	42	1	256000
54000	C	L871	43	1	256000
54000	C	L872	44	1	256000
54000	C	L873	45	1	256000
55200	C	L874	10	1	256000
55200	C	L875	12	1	256000
55200	C	L876	13	1	256000
55200	C	L877	14	1	256000
55200	C	L878	15	1	256000
55200	C	L879	18	1	256000
55200	C	L880	22	1	256000
55200	C	L881	27	1	256000
55200	C	L882	28	1	256000
55200	C	L883	33	1	256000
55200	C	L884	34	1	256000
55200	C	L885	35	1	256000
55200	C	L886	37	1	256000
55200	C	L887	39	1	256000
55200	C	L888	41	1	256000
55200	C	L889	42	1	256000
55200	C	L890	43	1	256000
55200	C	L891	44	1	256000
55200	C	L892	45	1	256000
56400	C	L893	10	1	256000
56400	C	L894	12	1	256000
56400	C	L895	13	1	256000
56400	C	L896	14	1	256000
56400	C	L897	15	1	256000
56400	C	L898	18	1	256000
56400	C	L899	22	1	256000
56400	C	L900	27	1	256000
56400	C	L901	28	1	256000
56400	C	L902	33	1	256000
56400	C	L903	34	1	256000
56400	C	L904	35	1	256000
56400	C	L905	37	1	256000
56400	C	L906	39	1	256000
56400	C	L907	41	1	256000
56400	C	L908	42	1	256000
56400	C	L909	43	1	256000
56400	C	L910	44	1	256000
56400	C	L911	45	1	256000
57600	C	L912	10	1	256000
57600	C	L913	12	1	256000
57600	C	L914	13	1	256000
57600	C	L915	14	1	256000
57600	C	L916	15	1	256000
57600	C	L917	18	1	256000
57600	C	L918	22	1	256000
57600	C	L919	27	1	256000
57600	C	L920	28	1	256000
57600	C	L921	33	1	256000
57600	C	L922	34	1	256000
57600	C	L923	35	1	256000
57600	C	L924	37	1	256000
57600	C	L925	39	1	256000
57600	C	L926	41	1	256000
57600	C	L927	42	1	256000
57600	C	L928	43	1	256000
57600	C	L929	44	1	256000
57600	C	L930	45	1	256000
58800	C	L931	10	1	256000
